px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	v_true	yaw_angle_true	yaw_rate_true	vx_true	vy_true	NIS
11.1612	-2.7394	-2.58143	-1.88452	0.603258	11.0233	-2.67356	11.15	-2.7	2.72847	0	0	0	2.72847	0	10.7353
11.192	-2.59062	-2.60009	-1.84153	0.612788	11.1324	-2.55807	11.15	-2.55	2.72844	0	0	0	2.72844	0.251598	0
11.1979	-2.42787	-2.61087	-1.75471	0.702915	11.2541	-2.42353	11.15	-2.4	2.72732	0	0	0	2.72732	0	3.11062
11.2108	-2.28143	-2.61375	-1.7091	0.709604	11.1569	-2.2658	11.15	-2.25	2.72732	0	0	0	2.72732	0.168492	0
11.3061	-2.19892	-2.48972	-1.80404	0.481517	11.2203	-2.08998	11.25	-2.1	3.27933	0.982791	0	1.81905	2.72856	0	19.2646
11.3424	-2.02238	-2.59899	-1.77236	0.485779	11.3482	-1.94557	11.35	-1.95	3.27933	0.982791	0	1.81905	2.72856	0.412876	0
11.2869	-1.86678	-2.52812	-1.62366	0.69012	11.3928	-1.80815	11.3	-1.8	2.87501	-1.24904	0	-0.90916	2.72747	0	15.8746
11.2851	-1.69814	-2.59842	-1.57719	0.698153	11.2389	-1.64141	11.25	-1.65	2.87499	-1.24905	0	-0.909152	2.72745	0.326554	0
11.287	-1.55273	-2.60504	-1.54188	0.693593	11.3341	-1.51762	11.25	-1.5	2.72321	0	0	0	2.72321	0	0.0406626
11.2787	-1.38781	-2.65901	-1.50101	0.695689	11.2625	-1.34833	11.25	-1.35	2.72321	0	0	0	2.72321	0.120348	0
11.2233	-1.21519	-2.7863	-1.39867	0.804603	11.3121	-1.19064	11.2	-1.2	2.87616	-1.24904	0	-0.909524	2.72856	0	4.75102
11.1876	-1.06203	-2.79325	-1.35051	0.808295	11.1556	-1.0549	11.15	-1.05	2.87616	-1.24904	0	-0.909524	2.72856	0.0578166	0
11.0677	-0.864735	-3.10317	-1.20162	0.983396	10.9982	-0.893223	11.05	-0.9	3.28005	-0.982791	0	-1.81945	2.72916	0	12.3198
10.9922	-0.717243	-3.08092	-1.14035	0.990851	10.9445	-0.73319	10.95	-0.75	3.28001	-0.982794	0	-1.81942	2.72913	0.140546	0
10.9335	-0.581095	-2.97055	-1.10405	0.956942	10.8362	-0.586	10.9	-0.599999	2.87717	-1.24905	0	-0.909839	2.72952	0	0.772513
10.8537	-0.438755	-2.96851	-1.04935	0.959014	10.8388	-0.441032	10.85	-0.449999	2.87713	-1.24905	0	-0.909822	2.72949	0.01231	0
10.6782	-0.264412	-3.48012	-0.909952	1.11992	10.6309	-0.359954	10.7	-0.349999	3.6	-0.588003	0	-2.99538	1.99692	0	16.903
10.5651	-0.169329	-3.3937	-0.840248	1.13683	10.5529	-0.247121	10.55	-0.25	3.6	-0.587999	0	-2.99539	1.99691	0.41354	0
10.4831	-0.0737912	-3.06486	-0.805344	1.08088	10.4322	-0.19515	10.45	-0.2	2.03164	-0.463649	0	-1.81715	0.908579	0	3.91082
10.3611	-0.0182516	-2.93906	-0.719817	1.11287	10.3505	-0.143257	10.35	-0.15	2.03165	-0.463647	0	-1.81716	0.908579	1.04859	0
10.2172	0.0793605	-3.05096	-0.642253	1.14048	10.2068	-0.109014	10.2	-0.0999996	2.87972	-0.321753	0	-2.73194	0.910655	0	1.09683
10.0769	0.104424	-2.92908	-0.543681	1.18346	10.0541	-0.0441275	10.05	-0.0499992	2.87972	-0.321753	0	-2.73194	0.910655	1.47764	0
9.93329	0.168283	-2.9188	-0.46889	1.19534	9.89001	0.00816785	9.9	9.49949e-07	2.8722	-0.32175	0	-2.72481	0.908268	0	0.34561
9.78412	0.180265	-2.84355	-0.370053	1.23408	9.75876	0.0560308	9.75	0.0500011	2.87216	-0.321752	0	-2.72477	0.90826	1.02881	0
9.68721	0.188353	-2.4158	-0.294618	1.23199	9.63528	0.0929341	9.65	0.100001	2.03212	-0.463643	0	-1.81759	0.908784	0	4.68071
9.56151	0.201283	-2.3893	-0.213785	1.24748	9.56967	0.149506	9.55	0.15	2.0321	-0.463643	0	-1.81757	0.908775	0.172496	0
9.42281	0.227035	-2.50521	-0.145363	1.24982	9.56225	0.148577	9.4	0.15	2.72659	-0	0	-2.72659	0	0	0.738978
9.28108	0.217039	-2.49637	-0.057292	1.27129	9.25348	0.150166	9.25	0.15	2.72658	-0	0	-2.72658	0	0.314645	0
9.13426	0.22239	-2.55879	0.0118185	1.27043	9.0821	0.207802	9.1	0.2	2.87688	-0.321751	0	-2.72925	0.909752	0	0.131155
8.9843	0.223322	-2.57844	0.0776289	1.26487	8.93575	0.243169	8.95	0.25	2.87689	-0.32175	0	-2.72926	0.909752	0.150408	0
8.83405	0.218439	-2.68623	0.136045	1.2524	8.94634	0.26481	8.8	0.25	2.72783	-0	0	-2.72783	0	0	0.551737
8.68178	0.210032	-2.69868	0.192169	1.23751	8.64483	0.254352	8.65	0.25	2.7278	-0	0	-2.7278	0	0.192606	0
8.52832	0.186751	-2.74992	0.250587	1.22586	8.46866	0.251128	8.5	0.25	2.72395	-0	0	-2.72395	0	0	0.189078
8.38003	0.174128	-2.74597	0.293816	1.1988	8.35775	0.250149	8.35	0.25	2.72395	-0	0	-2.72395	0	0.383182	0
8.22951	0.13766	-2.81719	0.345752	1.18201	8.28111	0.196974	8.2	0.2	2.8806	0.321751	0	-2.73278	-0.910929	0	0.301546
8.0776	0.101408	-2.81956	0.393174	1.16237	8.03004	0.154113	8.05	0.15	2.88061	0.32175	0	-2.73279	-0.910929	0.29157	0
7.85438	0.0876907	-3.44073	0.369036	1.05164	7.74678	0.154598	7.85	0.15	3.9992	-0	0	-3.9992	0	0	15.1322
7.68777	0.0568774	-3.42477	0.393179	1.0201	7.63715	0.143302	7.65	0.15	3.99916	-0	0	-3.99916	0	0.601299	0
7.60221	-0.0137929	-2.95233	0.482206	1.08053	7.61982	0.157052	7.55	0.15	1.99868	-0	0	-1.99868	0	0	9.02898
7.47137	-0.0135834	-2.88116	0.483005	1.02226	7.43926	0.160393	7.45	0.15	1.99866	-0	0	-1.99866	0	1.9534	0
7.31616	-0.0567254	-2.98051	0.503041	0.976618	7.34481	0.102019	7.3	0.100001	2.87369	0.321749	0	-2.72622	-0.908734	0	1.46951
7.17688	-0.0846031	-2.91343	0.518348	0.934675	7.16771	0.0463372	7.15	0.0500011	2.8737	0.321747	0	-2.72623	-0.908734	1.08565	0
7.07036	-0.154749	-2.69819	0.579274	0.954701	7.05721	-0.05037	7.05	-0.0499995	2.57228	0.785404	0	-1.81887	-1.81889	0	1.78896
6.95095	-0.211681	-2.65908	0.613444	0.934695	6.95035	-0.144849	6.95	-0.15	2.57229	0.785401	0	-1.81888	-1.81889	0.280388	0
6.85139	-0.292768	-2.54551	0.672365	0.948972	6.87212	-0.243254	6.85	-0.25	2.57093	0.785398	0	-1.81792	-1.81792	0	0.526299
6.74863	-0.37259	-2.52446	0.718903	0.942791	6.76317	-0.34818	6.75	-0.35	2.57093	0.785398	0	-1.81792	-1.81792	0.0495329	0
6.64484	-0.460566	-2.5568	0.761648	0.928896	6.75759	-0.453523	6.65	-0.45	2.57218	0.785395	0	-1.81881	-1.8188	0	0.276818
6.54943	-0.557964	-2.54839	0.81243	0.928565	6.56412	-0.553924	6.55	-0.549999	2.57215	0.785395	0	-1.81879	-1.81878	0.0128142	0
6.46569	-0.679383	-2.54503	0.881031	0.950659	6.60439	-0.765755	6.45	-0.749999	4.06899	1.10715	0	-1.81971	-3.63941	0	0.468142
6.37288	-0.83279	-2.63829	0.956222	0.975645	6.36344	-0.942514	6.35	-0.949999	4.06894	1.10715	0	-1.81969	-3.63937	0.753024	0
6.37841	-1.03516	-2.43598	1.16296	1.21597	6.35624	-1.10001	6.35	-1.1	2.99522	0	0	0	-2.99522	0	19.0714
6.33583	-1.17521	-2.4941	1.23851	1.23127	6.36321	-1.25111	6.35	-1.25	2.99519	0	0	0	-2.99519	0.38205	0
6.31318	-1.3591	-2.58307	1.36497	1.32005	6.30992	-1.40686	6.35	-1.4	2.72817	0	0	0	-2.72817	0	2.24709
6.29892	-1.5124	-2.60882	1.44759	1.33003	6.35537	-1.55723	6.35	-1.55	2.72817	0	0	0	-2.72817	0.281777	0
6.30102	-1.67514	-2.6612	1.54216	1.35992	6.50996	-1.74616	6.35	-1.7	2.72628	0	0	0	-2.72628	0	0.769703
6.31078	-1.82371	-2.6621	1.62265	1.36573	6.35448	-1.83673	6.35	-1.85	2.72628	0	0	0	-2.72628	0.11045	0
6.30849	-1.93668	-2.50383	1.66599	1.31106	6.38849	-2.02257	6.35	-2	2.73154	0	0	0	-2.73154	0	1.74097
6.32846	-2.08809	-2.54322	1.73953	1.3106	6.35078	-2.13767	6.35	-2.15	2.73152	0	0	0	-2.73152	0.167507	0
6.33059	-2.18786	-2.37533	1.77517	1.25903	6.28921	-2.27735	6.35	-2.3	2.99503	0	0	0	-2.99503	0	2.00901
6.3494	-2.33623	-2.45931	1.82812	1.24384	6.33355	-2.43768	6.35	-2.45	2.99503	0	0	0	-2.99503	0.622961	0
6.39252	-2.50669	-2.65769	1.90178	1.25922	6.30986	-2.56694	6.4	-2.6	2.87767	-1.24905	0	0.909996	-2.73	0	1.27055
6.44249	-2.66933	-2.72056	1.96336	1.24768	6.45623	-2.7536	6.45	-2.75	2.87767	-1.24905	0	0.91	-2.73	0.422209	0
6.49177	-2.81106	-2.70008	2.01993	1.23083	6.40481	-2.87127	6.5	-2.9	2.87005	-1.24904	0	0.907593	-2.72277	0	0.308828
6.55464	-2.96203	-2.74044	2.07736	1.21763	6.54629	-3.01951	6.55	-3.05	2.87002	-1.24904	0	0.907584	-2.72274	0.201682	0
6.59865	-3.07077	-2.43369	2.11895	1.17174	6.70928	-3.32749	6.55	-3.25	3.63617	0	0	0	-3.63617	0	4.86562
6.63695	-3.2546	-2.55583	2.13103	1.10997	6.54763	-3.45513	6.55	-3.45	3.63613	0	0	0	-3.63613	2.92088	0
6.69377	-3.39584	-2.56995	2.16695	1.08051	6.52015	-3.55608	6.6	-3.6	2.87663	-1.24904	0	0.909673	-2.72901	0	1.2247
6.74125	-3.57145	-2.65543	2.17573	1.02283	6.64571	-3.73674	6.65	-3.75	2.8766	-1.24905	0	0.909661	-2.72898	2.21773	0
6.80707	-3.6998	-2.59572	2.21223	0.9979	6.71319	-3.83967	6.75	-3.85	2.57097	-0.785398	0	1.81795	-1.81795	0	0.802692
6.88093	-3.84466	-2.63968	2.2418	0.969	6.85201	-3.93663	6.85	-3.95	2.57094	-0.785398	0	1.81793	-1.81793	0.56634	0
6.98208	-3.99234	-2.77324	2.28254	0.955664	7.13409	-4.28567	6.9	-4.15	3.75196	-1.32582	0	0.909979	-3.63994	0	1.75993
7.04705	-4.16748	-2.83575	2.27984	0.894159	6.9548	-4.32855	6.95	-4.35	3.75192	-1.32582	0	0.909975	-3.6399	2.13132	0
7.09611	-4.26265	-2.42781	2.30184	0.854705	7.00947	-4.44692	7	-4.45	2.03009	-1.10715	0	0.907889	-1.81577	0	5.99048
7.15077	-4.41494	-2.4717	2.29756	0.798307	7.05586	-4.55105	7.05	-4.55	2.03008	-1.10715	0	0.907881	-1.81576	1.71058	0
7.23631	-4.54355	-2.54967	2.32183	0.777485	7.15974	-4.75194	7.1	-4.7	2.87699	-1.24904	0	0.909789	-2.72935	0	0.924065
7.28312	-4.70013	-2.57395	2.3038	0.71198	7.13261	-4.82718	7.15	-4.85	2.87697	-1.24905	0	0.909777	-2.72933	2.38065	0
7.39892	-4.85307	-2.90712	2.3294	0.702298	7.2829	-5.01975	7.25	-5	3.27855	-0.982795	0	1.81861	-2.72792	0	3.62788
7.46533	-5.02214	-2.93223	2.31086	0.640121	7.34301	-5.14642	7.35	-5.15	3.27851	-0.982795	0	1.81859	-2.72789	1.90393	0
7.52862	-5.13084	-2.75799	2.3184	0.610299	7.32687	-5.26205	7.4	-5.3	3.16228	-1.24905	0	0.999994	-3	0	1.85868
7.57671	-5.29564	-2.79394	2.28566	0.540974	7.46174	-5.44979	7.45	-5.45	3.16228	-1.24905	0	0.999999	-3	2.33036	0
7.65246	-5.41152	-2.68057	2.2982	0.520345	7.47116	-5.48352	7.55	-5.55	2.57032	-0.785398	0	1.81749	-1.81749	0	0.933312
7.72367	-5.56059	-2.70469	2.28833	0.478225	7.65989	-5.6552	7.65	-5.65	2.57029	-0.785398	0	1.81747	-1.81747	0.828625	0
7.80001	-5.67216	-2.55537	2.29907	0.458749	7.78563	-5.85993	7.7	-5.8	2.87642	-1.24905	0	0.909598	-2.72881	0	1.2299
7.85249	-5.83167	-2.58471	2.26929	0.399023	7.75276	-5.95823	7.75	-5.95	2.87639	-1.24905	0	0.909594	-2.72878	1.6553	0
7.93304	-5.94633	-2.57274	2.2805	0.387297	7.79663	-6.00945	7.85	-6.05	2.57336	-0.785398	0	1.81964	-1.81964	0	0.283449
8.00302	-6.08358	-2.59022	2.27133	0.354366	7.95034	-6.15505	7.95	-6.15	2.57333	-0.785398	0	1.81962	-1.81962	0.503156	0
8.12521	-6.22951	-3.0301	2.29066	0.361909	8.04642	-6.30578	8.05	-6.3	3.60072	-0.982798	0	1.99731	-2.99599	0	6.06904
8.2022	-6.37397	-3.04717	2.27786	0.328287	8.14855	-6.44643	8.15	-6.45	3.60072	-0.982794	0	1.99732	-2.99598	0.519386	0
8.25874	-6.46693	-2.57415	2.27651	0.300027	8.26534	-6.60186	8.2	-6.55	2.03283	-1.10715	0	0.909111	-1.81822	0	7.52803
8.32382	-6.60034	-2.58115	2.26309	0.267646	8.25279	-6.64996	8.25	-6.65	2.03283	-1.10715	0	0.909111	-1.81822	0.478286	0
8.40452	-6.71536	-2.59429	2.26859	0.257988	8.2109	-6.73286	8.3	-6.8	2.87276	-1.24904	0	0.90845	-2.72534	0	0.429242
8.45627	-6.8656	-2.60778	2.23705	0.208825	8.35448	-6.94719	8.35	-6.95	2.87273	-1.24904	0	0.908442	-2.72531	1.09023	0
8.57464	-7.01783	-2.92051	2.24846	0.21273	8.61718	-7.22425	8.45	-7.1	3.27969	-0.982791	0	1.81925	-2.72886	0	3.09375
8.63834	-7.179	-2.93262	2.21899	0.16848	8.54666	-7.24803	8.55	-7.25	3.27968	-0.982794	0	1.81924	-2.72886	0.850498	0
8.724	-7.30419	-2.85248	2.22107	0.159278	8.69659	-7.3744	8.65	-7.35	2.57499	-0.785401	0	1.82079	-1.8208	0	0.262615
8.80162	-7.43494	-2.84453	2.21641	0.144934	8.74711	-7.43338	8.75	-7.45	2.575	-0.785398	0	1.8208	-1.8208	0.173437	0
8.88395	-7.55422	-2.90568	2.21991	0.142063	8.68846	-7.50096	8.8	-7.6	3.15477	-1.24905	0	0.997629	-2.99288	0	0.608906
8.93721	-7.70068	-2.91552	2.19131	0.103614	8.84984	-7.75349	8.85	-7.75	3.15477	-1.24905	0	0.997629	-2.99288	0.670988	0
8.98922	-7.80733	-2.62859	2.17933	0.0797016	8.77486	-7.80083	8.9	-7.9	2.87495	-1.24905	0	0.909127	-2.72742	0	3.0198
9.03092	-7.97314	-2.65884	2.13636	0.0287646	8.94604	-8.07116	8.95	-8.05	2.87493	-1.24905	0	0.909127	-2.7274	1.10878	0
9.07393	-8.07632	-2.40062	2.12103	0.00565042	8.92041	-8.11276	9	-8.15	2.03374	-1.10714	0	0.909524	-1.81903	0	2.26313
9.11028	-8.20963	-2.40296	2.09184	-0.0256917	9.01893	-8.23506	9.05	-8.25	2.03373	-1.10715	0	0.909516	-1.81902	0.554306	0
9.17642	-8.33528	-2.48612	2.08769	-0.0269134	9.04724	-8.3711	9.1	-8.4	2.87741	-1.24904	0	0.909922	-2.72975	0	0.370382
9.21898	-8.47975	-2.50555	2.05869	-0.0560945	9.1628	-8.53304	9.15	-8.55	2.87742	-1.24905	0	0.909913	-2.72976	0.389045	0
9.30689	-8.63295	-2.84488	2.06681	-0.0359678	9.09379	-8.55764	9.25	-8.7	3.27546	-0.982794	0	1.8169	-2.72535	0	4.27743
9.36726	-8.79426	-2.87253	2.04523	-0.0568764	9.3508	-8.85468	9.35	-8.85	3.27543	-0.982794	0	1.81688	-2.72532	0.248571	0
9.43022	-8.93031	-2.80902	2.03622	-0.0649401	9.40597	-8.96981	9.4	-9	2.8784	-1.24905	0	0.910219	-2.73069	0	0.149746
9.47997	-9.09609	-2.84157	2.0083	-0.090997	9.45338	-9.162	9.45	-9.15	2.8784	-1.24905	0	0.910228	-2.73069	0.32927	0
9.53789	-9.23228	-2.85433	1.99948	-0.095554	9.51544	-9.36256	9.5	-9.3	3.15565	-1.24904	0	0.997908	-2.99371	0	0.143994
9.58273	-9.38709	-2.88659	1.97533	-0.116344	9.56994	-9.45148	9.55	-9.45	3.15566	-1.24905	0	0.997908	-2.99372	0.27101	0
9.60701	-9.50109	-2.52689	1.94388	-0.154647	9.62711	-9.59131	9.6	-9.55	2.03475	-1.10715	0	0.909971	-1.81993	0	4.72761
9.6507	-9.64112	-2.54208	1.92723	-0.163379	9.64603	-9.66938	9.65	-9.65	2.03473	-1.10715	0	0.909954	-1.81992	0.0514196	0
9.6838	-9.75958	-2.41163	1.90845	-0.177593	9.63311	-9.79216	9.65	-9.8	2.73054	0	0	0	-2.73054	0	0.597873
9.70142	-9.9096	-2.44172	1.87234	-0.2054	9.64842	-9.95866	9.65	-9.95	2.73053	0	0	0	-2.73053	0.346052	0
9.75645	-10.0544	-2.72192	1.87746	-0.179387	9.61381	-9.98703	9.7	-10.1	3.15654	-1.24905	0	0.998187	-2.99456	0	3.16959
9.78059	-10.2035	-2.74863	1.85059	-0.198328	9.7516	-10.2483	9.75	-10.25	3.15653	-1.24904	0	0.998187	-2.99455	0.18559	0
9.82496	-10.3554	-2.81221	1.84315	-0.192059	9.7698	-10.3568	9.8	-10.4	2.87704	-1.24904	0	0.909806	-2.7294	0	0.173706
9.86186	-10.5127	-2.82686	1.82738	-0.197671	9.8633	-10.5382	9.85	-10.55	2.87702	-1.24904	0	0.909797	-2.72938	0.0386514	0
9.87667	-10.6404	-2.60078	1.79635	-0.228264	9.8617	-10.6917	9.85	-10.7	2.72718	0	0	0	-2.72718	0	1.85264
9.88521	-10.8038	-2.63843	1.76107	-0.252377	9.84674	-10.8547	9.85	-10.85	2.72715	0	0	0	-2.72715	0.27329	0
9.89354	-10.9304	-2.51115	1.73319	-0.272138	9.75887	-10.887	9.85	-11	2.72395	0	0	0	-2.72395	0	0.747572
9.8947	-11.0906	-2.55189	1.69768	-0.29385	9.86442	-11.1448	9.85	-11.15	2.72395	0	0	0	-2.72395	0.255652	0
9.91056	-11.2352	-2.57491	1.68061	-0.294145	9.87245	-11.316	9.85	-11.3	2.73074	0	0	0	-2.73074	0	0.0591102
9.89895	-11.3996	-2.6179	1.64032	-0.319503	9.85036	-11.4464	9.85	-11.45	2.73075	0	0	0	-2.73075	0.307691	0
9.90831	-11.5494	-2.63001	1.62192	-0.320529	9.93142	-11.6783	9.85	-11.6	2.72396	0	0	0	-2.72396	0	0.169698
9.88857	-11.7108	-2.66305	1.58242	-0.343369	9.83174	-11.7336	9.85	-11.75	2.72396	0	0	0	-2.72396	0.248216	0
9.87657	-11.8344	-2.57834	1.55179	-0.362959	9.80843	-11.8702	9.8	-11.9	3.16385	1.24904	0	-1.0005	-3.00149	0	0.373764
9.83365	-11.9944	-2.64484	1.5	-0.398272	9.75331	-12.0506	9.75	-12.05	3.16386	1.24905	0	-1.0005	-3.0015	0.645253	0
9.74877	-12.0685	-2.03982	1.3834	-0.542738	9.64519	-12.1714	9.65	-12.15	2.57101	0.785393	0	-1.81799	-1.81797	0	19.1559
9.67622	-12.2062	-2.11094	1.31369	-0.583889	9.55524	-12.2329	9.55	-12.25	2.571	0.785398	0	-1.81797	-1.81797	0.982021	0
9.64047	-12.3259	-2.1529	1.28081	-0.582223	9.47014	-12.4324	9.45	-12.4	3.28182	0.982795	0	-1.82042	-2.73064	0	0.247129
9.52478	-12.4905	-2.30005	1.18622	-0.646434	9.34172	-12.5587	9.35	-12.55	3.2818	0.982796	0	-1.82041	-2.73063	2.50291	0
9.43393	-12.5687	-2.08071	1.0815	-0.751997	9.21558	-12.6577	9.25	-12.65	2.8269	0.785393	0	-1.99893	-1.99891	0	5.5126
9.31793	-12.6998	-2.21628	0.996687	-0.799665	9.16462	-12.7506	9.15	-12.75	2.82688	0.785396	0	-1.99891	-1.9989	1.69464	0
9.22845	-12.7938	-2.17412	0.921281	-0.844284	9.08802	-12.8351	9.05	-12.85	2.57159	0.785398	0	-1.81839	-1.81839	0	0.806529
9.09565	-12.9175	-2.3031	0.837784	-0.880842	8.95936	-12.9426	8.95	-12.95	2.57158	0.785398	0	-1.81838	-1.81838	1.24007	0
8.91867	-12.9813	-2.20312	0.639306	-1.10125	8.8569	-13.1416	8.8	-13	2.87706	0.32175	0	-2.72942	-0.909806	0	16.1171
8.77257	-13.0641	-2.30202	0.552222	-1.12663	8.65422	-13.0444	8.65	-13.05	2.87705	0.321751	0	-2.72941	-0.909806	0.873797	0
8.67339	-13.121	-2.29895	0.501365	-1.11583	8.49168	-13.0983	8.5	-13.15	3.60539	0.588002	0	-2.99987	-1.99991	0	0.319433
8.50146	-13.2063	-2.48385	0.422039	-1.13475	8.3436	-13.2381	8.35	-13.25	3.60536	0.588004	0	-2.99984	-1.9999	1.68902	0
8.28185	-13.2259	-2.72101	0.232024	-1.3325	8.19421	-13.0768	8.25	-13.2	2.2338	-0.463648	0	-1.99797	0.998985	0	12.9407
8.15912	-13.2309	-2.66765	0.15747	-1.34184	8.15674	-13.1486	8.15	-13.15	2.2338	-0.463648	0	-1.99797	0.998985	0.380176	0
8.05987	-13.2533	-2.47949	0.123168	-1.2781	7.9999	-13.1879	8	-13.2	2.87767	0.321752	0	-2.73	-0.910004	0	2.06889
7.90499	-13.2684	-2.52566	0.0501212	-1.27891	7.85314	-13.2533	7.85	-13.25	2.87767	0.321752	0	-2.73	-0.910004	0.172696	0
7.71553	-13.2532	-2.7432	-0.0590677	-1.33934	7.57824	-13.1345	7.65	-13.25	3.62957	-0	0	-3.62957	0	0	2.64399
7.53249	-13.2481	-2.82436	-0.129683	-1.33272	7.45422	-13.2433	7.45	-13.25	3.62953	-0	0	-3.62953	0	0.385953	0
7.41411	-13.2401	-2.62307	-0.176481	-1.2869	7.33241	-13.2718	7.3	-13.25	2.7301	-0	0	-2.7301	0	0	1.74456
7.22945	-13.2262	-2.72724	-0.234082	-1.26934	7.13166	-13.2372	7.15	-13.25	2.73007	-0	0	-2.73007	0	0.629528	0
7.10916	-13.2007	-2.54778	-0.287232	-1.23721	6.97467	-13.1643	7	-13.25	2.72703	-0	0	-2.72703	0	0	1.48281
6.93203	-13.1833	-2.64571	-0.330146	-1.20846	6.84852	-13.2404	6.85	-13.25	2.727	-0	0	-2.727	0	0.686124	0
6.7909	-13.1372	-2.66412	-0.39239	-1.20475	6.7113	-13.2598	6.7	-13.2	2.87495	-0.321752	0	-2.72742	0.909144	0	0.149597
6.62128	-13.101	-2.73493	-0.433721	-1.17743	6.55626	-13.1584	6.55	-13.15	2.87495	-0.321752	0	-2.72742	0.909144	0.499507	0
6.47959	-13.0294	-2.75103	-0.499488	-1.17752	6.32545	-12.9303	6.4	-13.1	2.87454	-0.321745	0	-2.72703	0.908994	0	0.337379
6.31289	-12.9793	-2.81168	-0.535707	-1.14699	6.25112	-13.0473	6.25	-13.05	2.87451	-0.321749	0	-2.727	0.908995	0.553287	0
6.20296	-12.9229	-2.59846	-0.583073	-1.11977	6.09711	-13.0021	6.1	-13	2.87767	-0.321752	0	-2.73	0.910004	0	1.62575
6.03826	-12.8743	-2.66703	-0.605656	-1.07848	5.95513	-12.9613	5.95	-12.95	2.87765	-0.321751	0	-2.72998	0.909996	0.948954	0
5.94166	-12.8231	-2.53477	-0.644393	-1.05797	5.89343	-13.1185	5.8	-12.9	3.15464	-0.321753	0	-2.99275	0.99759	0	1.44575
5.78373	-12.7732	-2.61478	-0.65496	-1.0122	5.6635	-12.8347	5.65	-12.85	3.15463	-0.32175	0	-2.99275	0.99758	1.20128	0
5.66896	-12.6905	-2.61861	-0.704672	-1.00664	5.61778	-12.8527	5.55	-12.75	2.57378	-0.785401	0	-1.81993	1.81994	0	0.264345
5.52751	-12.607	-2.66494	-0.736451	-0.980966	5.45219	-12.6228	5.45	-12.65	2.57378	-0.785398	0	-1.81994	1.81994	0.387502	0
5.41602	-12.5026	-2.67848	-0.78958	-0.97957	5.30917	-12.4284	5.35	-12.55	2.56994	-0.785401	0	-1.81722	1.81723	0	0.172974
5.29284	-12.4092	-2.69924	-0.82441	-0.959368	5.25069	-12.4448	5.25	-12.45	2.56992	-0.785398	0	-1.81721	1.81721	0.198169	0
5.18226	-12.2945	-2.80053	-0.873378	-0.958261	5.13338	-12.4375	5.1	-12.35	3.27962	-0.588001	0	-2.72881	1.8192	0	0.515421
5.03916	-12.202	-2.83566	-0.885107	-0.914786	4.9499	-12.2734	4.95	-12.25	3.27962	-0.588003	0	-2.72881	1.81921	0.855801	0
4.96497	-12.1159	-2.54387	-0.926521	-0.899045	4.92993	-12.1787	4.9	-12.15	2.03139	-1.10715	0	-0.908467	1.81693	0	2.50458
4.86859	-12.0115	-2.55239	-0.962559	-0.884849	4.84027	-12.0359	4.85	-12.05	2.03138	-1.10715	0	-0.908462	1.81692	0.0909328	0
4.7589	-11.8582	-2.93377	-1.00953	-0.88856	4.79909	-11.9738	4.75	-11.9	3.27725	-0.982797	0	-1.81788	2.72684	0	4.40322
4.66263	-11.7298	-2.93681	-1.04537	-0.874847	4.63814	-11.758	4.65	-11.75	3.27724	-0.982795	0	-1.81788	2.72683	0.0890573	0
4.61153	-11.6243	-2.56392	-1.09558	-0.872822	4.50688	-11.4491	4.6	-11.65	2.03475	-1.10715	0	-0.909963	1.81994	0	4.66278
4.54468	-11.5071	-2.55658	-1.13621	-0.86542	4.5399	-11.541	4.55	-11.55	2.03473	-1.10715	0	-0.909959	1.81992	0.066718	0
4.44879	-11.3227	-3.04365	-1.17401	-0.855292	4.46798	-11.2692	4.5	-11.35	3.74882	-1.32582	0	-0.909227	3.63689	0	6.6237
4.40922	-11.1614	-3.03547	-1.23778	-0.873335	4.45518	-11.1556	4.45	-11.15	3.74879	-1.32582	0	-0.909218	3.63686	0.140392	0
4.40683	-11.0641	-2.53284	-1.30749	-0.900951	4.47788	-11.2387	4.4	-11.05	2.03309	-1.10715	0	-0.909227	1.81845	0	7.29041
4.37059	-10.9344	-2.52673	-1.35295	-0.896785	4.36691	-10.9529	4.35	-10.95	2.03308	-1.10715	0	-0.909222	1.81844	0.020515	0
4.36283	-10.8145	-2.33129	-1.41709	-0.915382	4.34978	-10.6819	4.4	-10.8	2.8758	1.24905	0	0.9094	2.72823	0	1.44987
4.37095	-10.6777	-2.33952	-1.48809	-0.937172	4.42489	-10.6572	4.45	-10.65	2.87576	1.24905	0	0.909396	2.72819	0.215686	0
4.34656	-10.5297	-2.61251	-1.5175	-0.911727	4.45256	-10.5332	4.45	-10.5	3.00113	0	0	0	3.00113	0	2.64752
4.37424	-10.3848	-2.63433	-1.59025	-0.940279	4.44692	-10.3512	4.45	-10.35	3.00113	0	0	0	3.00113	0.408786	0
4.38895	-10.2441	-2.62294	-1.64834	-0.95313	4.41237	-9.99477	4.5	-10.2	3.16075	1.24904	0	0.999524	2.99855	0	0.751599
4.44813	-10.0923	-2.66914	-1.73477	-0.993867	4.5556	-10.0446	4.55	-10.05	3.16076	1.24904	0	0.999524	2.99856	0.878735	0
4.47518	-9.94984	-2.72971	-1.78316	-0.989207	4.57379	-9.85032	4.6	-9.9	3.1568	1.24905	0	0.998267	2.9948	0	0.315237
